"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ELTCPUS","197506","142995.634","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197507","154204.005","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197508","160901.832","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197509","157741.267","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197510","141817.659","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197511","139259.589","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197512","147652.655","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197513","1747090.627","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197601","160538.972","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197602","153548.606","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197603","147464.833","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197604","142310.388","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197605","141804.01","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197606","149038.662","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197607","163006.465","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197608","168630.829","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197609","164411.861","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197610","150984.548","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197611","150740.813","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197612","162766.107","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197613","1855246.094","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197701","172350.883","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197702","165298.16","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197703","156204.425","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197704","147926.369","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197705","148602.006","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197706","159294.092","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197707","174997.802","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197708","178590.072","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197709","172261.551","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197710","159348.318","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197711","151312.143","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197712","162175.391","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197713","1948361.212","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197801","176649","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197802","169927","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197803","163406","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197804","150385","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197805","151504","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197806","165519","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197807","179114","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197808","184223","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197809","182638","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197810","166722","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197811","159126","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197812","168709","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197813","2017922","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197901","185387","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197902","181515","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197903","173249","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197904","161557","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197905","159551","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197906","166860","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197907","178339","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197908","187309","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197909","179640","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197910","165948","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197911","162271","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197912","169473","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","197913","2071099","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198001","179585","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198002","178721","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198003","174373","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198004","161701","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198005","154851","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198006","164872","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198007","185882","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198008","196464","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198009","190139","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198010","170080","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198011","162174","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198012","175607","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198013","2094449","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198101","191949.087","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198102","182207.239","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198103","172826.352","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198104","163524.824","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198105","163172.827","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198106","178827.384","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198107","197814.44","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198108","198459.287","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198109","186250.025","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198110","171349.69","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198111","165016.324","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198112","175705.384","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198113","2147102.862","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198201","192079.166","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198202","182805.174","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198203","173959.12","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198204","164511.66","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198205","158569.4","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198206","168739.125","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198207","183566.97","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198208","189740.405","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198209","178295.927","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198210","163416.303","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198211","160479.567","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198212","170278.534","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198213","2086441.352","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198301","179175.753","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198302","173464.871","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198303","167583.542","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198304","163807.406","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198305","158919.003","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198306","171604.279","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198307","194153.338","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198308","208115.006","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198309","201922.127","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198310","176307.148","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198311","170473.691","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198312","185428.408","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198313","2150954.584","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198401","207251.507","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198402","190869.475","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198403","186072.361","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198404","175350.115","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198405","175542.351","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198406","189758.447","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198407","204473.661","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198408","209045.694","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198409","199021.37","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198410","182285.344","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198411","178588.865","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198412","187537.204","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198413","2285796.394","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198501","202596.81","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198502","202266.299","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198503","186112.884","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198504","178530.004","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198505","178781.45","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198506","190305.001","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198507","205200.802","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198508","210659.871","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198509","206261.505","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198510","184730.409","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198511","180229.353","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198512","198299.464","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198513","2323973.852","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198601","210263.508","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198602","195153.731","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198603","188990.1","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198604","178470.133","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198605","179570.221","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198606","197388.693","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198607","219272.37","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198608","218394.066","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198609","204297.256","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198610","194192.802","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198611","181790.958","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198612","200969.214","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198613","2368753.052","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198701","209720.811","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198702","198217.944","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198703","193654.772","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198704","184761.197","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198705","189107.152","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198706","207917.428","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198707","229302.521","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198708","235513.081","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198709","216522.623","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198710","197233.528","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198711","190326.014","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198712","204995.148","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198713","2457272.219","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198801","225773.605","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198802","215080.697","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198803","205160.422","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198804","192616.205","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198805","191480.261","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198806","212998.244","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198807","237528.931","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198808","250489.194","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198809","226305.325","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198810","205505.011","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198811","199125.681","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198812","215998.919","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198813","2578062.495","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198901","234564.371","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198902","223667.177","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198903","225983.9","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198904","210780.599","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198905","210376.672","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198906","230583.427","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198907","249438.505","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198908","253200.332","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198909","240872.715","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198910","220657.728","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198911","214861.225","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198912","240502.792","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","198913","2755635.153","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199001","251276.025","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199002","223125.794","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199003","224607.27","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199004","215549.284","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199005","218192.019","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199006","236841.951","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199007","262228.188","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199008","263423.452","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199009","255735.767","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199010","232860.262","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199011","219695.379","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199012","233401.568","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199013","2837083.605","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199101","252434.462","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199102","228474.165","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199103","223980.467","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199104","215628.24","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199105","227076.293","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199106","247834.966","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199107","267339.744","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199108","269576.256","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199109","255439.579","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199110","232389.267","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199111","227058.722","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199112","238828.058","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199113","2886060.219","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199201","250846.521","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199202","236836.108","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199203","230927.739","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199204","222385.94","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199205","223479.928","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199206","238153.308","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199207","264840.283","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199208","264863.325","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199209","251248.012","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199210","236210.199","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199211","229927.635","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199212","247487.692","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199213","2897206.69","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199301","255217.19","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199302","239663.418","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199303","244678.119","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199304","226597.227","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199305","224332.686","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199306","247992.226","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199307","281963.786","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199308","287012.901","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199309","264521.475","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199310","240349.444","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199311","234894.507","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199312","253477.235","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199313","3000700.217","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199401","273592.943","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199402","250675.009","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199403","243996.72","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199404","231647.384","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199405","232734.386","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199406","264668.208","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199407","291197.493","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199408","285679.896","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199409","266757.227","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199410","246075.122","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199411","238527.107","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199412","255336.702","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199413","3080888.198","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199501","267382.205","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199502","250261.679","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199503","248534.526","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199504","234055.056","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199505","241400.396","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199506","266831.174","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199507","295761.54","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199508","313962.113","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199509","278708.387","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199510","253836.742","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199511","247692.806","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199512","265536.503","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199513","3163963.129","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199601","285303.556","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199602","267833.777","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199603","261478.331","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199604","241353.168","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199605","251699.562","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199606","278867.007","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199607","299817.742","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199608","304210.685","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199609","280717.749","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199610","258423.422","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199611","253610.56","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199612","270449.476","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199613","3253765.041","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199701","288652.011","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199702","262503.473","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199703","256201.292","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199704","247090.705","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199705","249438.591","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199706","274074.295","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199707","310388.596","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199708","308543.54","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199709","291931.246","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199710","276558.569","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199711","259225.451","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199712","277241.547","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199713","3301849.323","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199801","284850.694","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199802","261067.62","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199803","266726.185","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199804","252048.343","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199805","267087.099","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199806","296877.838","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199807","328410.976","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199808","333856.782","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199809","311119.68","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199810","279718.899","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199811","262297.257","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199812","281035.267","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199813","3425096.635","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199901","298421.418","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199902","264108.465","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199903","274109.659","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199904","260765.809","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199905","269132.595","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199906","298907.571","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199907","340413.609","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199908","339128.974","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199909","309115.468","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199910","279076.082","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199911","266137.913","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199912","284398.803","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","199913","3483716.365","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200001","301223.767","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200002","285462.44","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200003","276303.194","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200004","262790.062","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200005","283660.825","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200006","313914.085","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200007","332547.692","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200008","346744.739","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200009","317831.461","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200010","287107.447","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200011","277982.111","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200012","306788.953","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200013","3592356.777","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200101","325135.439","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200102","284755.683","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200103","282824.859","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200104","267022.945","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200105","277245.195","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200106","303010.983","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200107","330163.014","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200108","347192.544","7","Electricity End Use, Total","Million Kilowatthours"
"ELTCPUS","200109","309593.599","7","Electricity End Use, Total","Million Kilowatthours"
