"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"DFCCPUS","198701","361.935","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198702","345.077","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198703","334.002","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198704","265.402","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198705","231.418","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198706","224.188","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198707","225.64","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198708","206.688","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198709","249.572","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198710","303.56","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198711","313.918","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198712","370.123","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198713","285.723","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198801","383.014","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198802","375.352","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198803","339.565","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198804","251.468","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198805","227.602","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198806","209.917","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198807","227.602","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198808","238.228","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198809","238.884","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198810","264.001","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198811","288.592","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198812","333.999","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198813","281.381","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198901","341.949","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198902","314.621","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198903","317.953","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198904","240.519","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198905","211.946","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198906","219.011","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198907","195.246","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198908","242.199","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198909","242.377","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198910","248.803","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198911","286.179","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198912","378.633","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","198913","269.837","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199001","286.151","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199002","291.228","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199003","249.557","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199004","230.771","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199005","216.512","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199006","232.788","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199007","219.565","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199008","244.978","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199009","247.019","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199010","253.639","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199011","272.95","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199012","282.105","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199013","252.022","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199101","322.096","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199102","285.17","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199103","256.013","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199104","229.312","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199105","209.891","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199106","217.173","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199107","221.534","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199108","218.138","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199109","211.337","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199110","241.459","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199111","226.877","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199112","282.245","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199113","243.338","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199201","300.928","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199202","273.49","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199203","245.596","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199204","231.4","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199205","193.434","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199206","204.868","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199207","184.769","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199208","191.144","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199209","253.819","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199210","221.787","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199211","245.121","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199212","307.303","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199213","237.654","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199301","285.305","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199302","297.235","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199303","294.768","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199304","244.965","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199305","210.113","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199306","225.053","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199307","208.124","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199308","227.531","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199309","210.633","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199310","160.842","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199311","177.258","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199312","244.983","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199313","231.895","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199401","330.168","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199402","330.789","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199403","268.882","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199404","206.999","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199405","205.716","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199406","203.762","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199407","174.742","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199408","194.092","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199409","208.293","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199410","207.003","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199411","225.699","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199412","277.269","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199413","235.613","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199501","280.745","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199502","320.199","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199503","249.801","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199504","227.437","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199505","182.135","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199506","187.998","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199507","163.69","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199508","167.721","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199509","179.457","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199510","188.72","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199511","243.199","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199512","318.912","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199513","225.238","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199601","317.572","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199602","313.164","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199603","251.819","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199604","214.387","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199605","173.203","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199606","178.774","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199607","157.461","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199608","165.741","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199609","183.745","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199610","223.803","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199611","258.759","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199612","283.076","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199613","226.515","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199701","314.194","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199702","275.148","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199703","233.673","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199704","200.109","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199705","173.259","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199706","182.414","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199707","172.65","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199708","170.822","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199709","182.414","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199710","178.165","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199711","187.915","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199712","237.938","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199713","208.744","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199801","251.336","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199802","254.668","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199803","230.186","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199804","197.771","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199805","207.695","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199806","182.547","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199807","168.67","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199808","162.712","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199809","158.731","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199810","191.817","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199811","183.866","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199812","232.838","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199813","201.701","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199901","284.803","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199902","305.884","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199903","257.68","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199904","189.1","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199905","163.481","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199906","161.214","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199907","151.431","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199908","161.241","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199909","160.477","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199910","192.131","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199911","213.198","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199912","240.334","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","199913","206.215","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200001","297.673","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200002","301.214","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200003","246.6","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200004","199.905","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200005","186.699","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200006","167.342","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200007","160.28","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200008","213.118","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200009","194.642","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200010","218.415","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200011","250.118","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200012","328.506","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200013","230.288","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200101","366.648","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200102","334.395","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200103","282.615","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200104","237.635","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200105","184.163","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200106","185.035","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200107","192.646","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200108","183.324","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200109","180.768","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200110","216.421","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200111","232.535","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200112","278.389","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200113","239.103","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200201","289.446","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200202","265.138","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200203","231.415","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200204","180.397","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200205","165.513","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200206","156.897","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200207","163.158","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200208","167.868","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200209","175.697","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200210","202.383","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200211","219.629","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200212","291.027","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200213","208.87","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200301","358.333","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200302","322.599","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200303","276.354","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200304","215.243","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200305","185.271","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200306","191.417","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200307","186.561","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200308","176.539","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200309","212.812","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200310","215.437","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200311","200.095","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200312","263.911","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200313","233.3","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200401","307.429","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200402","291.754","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200403","236.206","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200404","206.469","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200405","169.056","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200406","171.626","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200407","168.205","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200408","179.051","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200409","174.197","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200410","193.823","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200411","219.914","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200412","330.557","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200413","220.604","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200501","285.745","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200502","285.622","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200503","234.759","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200504","188.646","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200505","167.406","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200506","189.691","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200507","176.861","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200508","195.506","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200509","171.131","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200510","185.277","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200511","193.38","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200512","255.731","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200513","210.473","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200601","259.866","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
"DFCCPUS","200602","301.217","5","Distillate Fuel Oil Consumed by the Commercial Sector","Thousand Barrels per Day"
